Booking_ID,Booking_Date,Customer_ID,Customer_Name,Age,Gender,City,Travel_Type,Origin,Destination,Departure_Date,Return_Date,Passengers,Channel,Agent,Package_Type,Base_Price,Discount,Total_Amount,Payment_Mode,Booking_Status,Rating
BKG00672,2024-11-24,CUST4044,Customer_1421,22,Male,Bangalore,Round-trip,Bangalore,Goa,2024-12-05,2024-12-08,4,Online,Wagh Tours,Premium,4892,1192,14800,Netbanking,Completed,2.0
BKG00673,2024-05-22,CUST6481,Customer_760,24,Female,Delhi,Round-trip,Delhi,Darjeeling,2024-07-01,2024-07-06,3,Offline,Sangitam Travels,Premium,10446,1166,27840,Card,Completed,5.0
BKG00674,2024-07-16,CUST7154,Customer_4122,54,Male,Pune,One-way,Pune,Darjeeling,2024-08-08,,5,Offline,Wagh Tours,Premium,7972,495,37385,Card,Completed,1.0
BKG00675,2024-08-06,CUST3508,Customer_4759,33,Male,Mumbai,Round-trip,Mumbai,Shimla,2024-09-05,2024-09-11,4,Agent,Wagh Tours,Luxury,6711,335,25504,Netbanking,Completed,2.0
BKG00676,2025-02-12,CUST9075,Customer_4453,50,Male,Kolkata,One-way,Kolkata,Darjeeling,2025-03-12,,1,Agent,Wagh Tours,Luxury,12763,949,11814,Netbanking,Completed,4.0
BKG00677,2024-11-07,CUST1098,Customer_197,51,Male,Mumbai,Round-trip,Mumbai,Rishikesh,2024-12-23,2024-12-26,5,Online,Sangitam Travels,None,4665,1388,16385,UPI,Completed,3.0
BKG00678,2024-02-11,CUST9613,Customer_2884,50,Female,Pune,Round-trip,Pune,Jaipur,2024-02-18,2024-02-27,1,Offline,Wagh Tours,Luxury,3223,1124,2099,Cash,Cancelled,
BKG00679,2024-03-14,CUST7520,Customer_655,55,Female,Delhi,Round-trip,Delhi,Darjeeling,2024-03-29,2024-04-04,5,Agent,SaiRam Travels,Premium,5666,181,27425,Netbanking,Completed,4.0
BKG00680,2024-01-04,CUST4985,Customer_4944,57,Female,Mumbai,One-way,Mumbai,Ooty,2024-02-09,,1,Online,Sangitam Travels,None,6310,971,5339,Netbanking,Completed,5.0
BKG00681,2024-01-09,CUST1572,Customer_1333,35,Female,Ahmedabad,One-way,Ahmedabad,Goa,2024-02-21,,3,Offline,Sangitam Travels,None,7629,1086,19629,UPI,Completed,2.0
BKG00682,2024-04-14,CUST2997,Customer_772,46,Female,Chennai,Package,Chennai,Shimla,2024-05-25,2024-06-02,5,Agent,SaiRam Travels,Budget,10625,1230,46975,UPI,Completed,4.0
BKG00683,2024-04-25,CUST3793,Customer_2912,43,Female,Chennai,Package,Chennai,Manali,2024-05-12,2024-05-21,3,Agent,Wagh Tours,Premium,6951,1193,17274,Netbanking,Completed,2.0
BKG00684,2024-02-18,CUST6565,Customer_919,39,Female,Pune,Round-trip,Pune,Shimla,2024-02-22,2024-02-24,3,Agent,Sangitam Travels,Premium,2835,198,7911,Card,Completed,1.0
BKG00685,2024-08-19,CUST1246,Customer_2430,48,Male,Pune,Round-trip,Pune,Darjeeling,2024-10-05,2024-10-13,3,Offline,Wagh Tours,Luxury,7930,688,21726,Card,Completed,1.0
BKG00686,2025-01-01,CUST6580,Customer_4574,61,Male,Delhi,One-way,Delhi,Jaipur,2025-01-31,,4,Agent,BlueSky Travels,Budget,2706,1237,5876,Netbanking,Completed,2.0
BKG00687,2024-08-29,CUST6755,Customer_588,38,Female,Ahmedabad,One-way,Ahmedabad,Ooty,2024-10-24,,4,Agent,Wagh Tours,Premium,14126,1067,52236,Card,Completed,5.0
BKG00688,2024-03-24,CUST7811,Customer_165,38,Female,Ahmedabad,Round-trip,Ahmedabad,Darjeeling,2024-04-08,2024-04-10,2,Online,SaiRam Travels,Premium,12276,332,23888,Cash,Completed,5.0
BKG00689,2025-02-05,CUST7349,Customer_4158,53,Male,Pune,One-way,Pune,Shimla,2025-03-13,,4,Online,BlueSky Travels,Budget,10210,364,39384,Card,Completed,1.0
BKG00690,2025-03-03,CUST1579,Customer_546,19,Male,Hyderabad,One-way,Hyderabad,Udaipur,2025-03-08,,2,Online,SaiRam Travels,None,5039,41,9996,Card,Completed,5.0
BKG00691,2025-01-12,CUST7537,Customer_1382,44,Male,Hyderabad,Package,Hyderabad,Agra,2025-03-04,2025-03-10,1,Agent,Sangitam Travels,None,8747,880,7867,Cash,Completed,5.0
BKG00692,2024-01-30,CUST8892,Customer_4145,26,Male,Mumbai,Round-trip,Mumbai,Kerala,2024-02-16,2024-02-22,2,Offline,Wagh Tours,Budget,5645,478,10334,Netbanking,Completed,3.0
BKG00693,2024-03-03,CUST4555,Customer_446,46,Male,Hyderabad,One-way,Hyderabad,Rishikesh,2024-04-15,,1,Online,BlueSky Travels,Luxury,5875,1401,4474,Netbanking,Completed,1.0
BKG00694,2025-01-19,CUST5025,Customer_2267,38,Male,Bangalore,One-way,Bangalore,Agra,2025-02-16,,4,Online,SaiRam Travels,None,7011,485,26104,Cash,Completed,4.0
BKG00695,2024-01-05,CUST2812,Customer_4115,50,Female,Chennai,Package,Chennai,Kerala,2024-01-06,2024-01-12,3,Agent,BlueSky Travels,Premium,5497,276,15663,Netbanking,Completed,3.0
BKG00696,2024-06-01,CUST5332,Customer_998,62,Female,Ahmedabad,Package,Ahmedabad,Shimla,2024-07-26,2024-07-31,4,Online,BlueSky Travels,Premium,12923,108,51260,UPI,Cancelled,
BKG00697,2024-07-02,CUST9118,Customer_373,30,Male,Pune,Package,Pune,Rishikesh,2024-08-20,2024-08-28,1,Online,Sangitam Travels,None,2848,508,2340,Netbanking,Completed,3.0
BKG00698,2025-01-25,CUST9894,Customer_3626,59,Male,Chennai,Package,Chennai,Udaipur,2025-03-25,2025-03-30,1,Agent,Sangitam Travels,Budget,11232,282,10950,Card,Completed,4.0
BKG00699,2024-01-19,CUST6585,Customer_758,24,Female,Hyderabad,Round-trip,Hyderabad,Manali,2024-02-05,2024-02-13,4,Offline,BlueSky Travels,Budget,8567,428,32556,UPI,Completed,1.0
BKG00700,2024-07-15,CUST8837,Customer_204,21,Female,Chennai,Package,Chennai,Darjeeling,2024-08-08,2024-08-14,1,Agent,SaiRam Travels,Premium,4243,306,3937,Card,Completed,5.0
BKG00701,2024-05-25,CUST6176,Customer_723,29,Female,Chennai,Round-trip,Chennai,Rishikesh,2024-06-12,2024-06-14,3,Online,Sangitam Travels,None,13874,1302,37716,Card,Completed,4.0
BKG00702,2024-09-21,CUST1919,Customer_2045,52,Female,Chennai,Round-trip,Chennai,Rishikesh,2024-10-13,2024-10-17,3,Agent,SaiRam Travels,Luxury,3099,1344,5265,Cash,Completed,5.0
BKG00703,2024-05-08,CUST2545,Customer_1071,49,Male,Bangalore,Package,Bangalore,Agra,2024-06-16,2024-06-21,2,Offline,BlueSky Travels,Budget,12095,1050,22090,Card,Completed,3.0
BKG00704,2024-06-15,CUST1988,Customer_2476,25,Female,Pune,Round-trip,Pune,Udaipur,2024-08-08,2024-08-16,2,Agent,Sangitam Travels,None,7027,1425,11204,Card,Completed,3.0
BKG00705,2025-01-27,CUST7856,Customer_1279,52,Male,Hyderabad,Package,Hyderabad,Udaipur,2025-02-14,2025-02-20,4,Online,BlueSky Travels,None,12397,1027,45480,UPI,Completed,1.0
BKG00706,2025-02-15,CUST8371,Customer_2242,60,Female,Bangalore,Round-trip,Bangalore,Udaipur,2025-03-01,2025-03-08,4,Offline,Sangitam Travels,Luxury,12917,1334,46332,Card,Completed,1.0
BKG00707,2024-01-01,CUST6816,Customer_4274,59,Male,Chennai,One-way,Chennai,Goa,2024-02-08,,4,Online,Wagh Tours,Budget,7003,657,25384,Netbanking,Completed,4.0
BKG00708,2024-05-01,CUST3064,Customer_2375,58,Male,Bangalore,Round-trip,Bangalore,Udaipur,2024-06-01,2024-06-05,4,Agent,BlueSky Travels,Luxury,4042,502,14160,Card,Completed,2.0
BKG00709,2024-07-16,CUST4557,Customer_4141,51,Male,Delhi,Package,Delhi,Jaipur,2024-08-29,2024-09-06,2,Online,Wagh Tours,None,13620,1439,24362,UPI,Completed,2.0
BKG00710,2024-02-20,CUST1508,Customer_2380,46,Male,Hyderabad,Package,Hyderabad,Goa,2024-04-08,2024-04-10,5,Agent,SaiRam Travels,Luxury,7495,1027,32340,Netbanking,Completed,1.0
BKG00711,2024-02-21,CUST8890,Customer_325,49,Male,Mumbai,Package,Mumbai,Ooty,2024-03-02,2024-03-04,3,Agent,BlueSky Travels,Budget,12962,276,38058,Cash,Completed,4.0
BKG00712,2024-05-31,CUST1954,Customer_4355,21,Male,Chennai,One-way,Chennai,Jaipur,2024-07-27,,5,Offline,BlueSky Travels,Luxury,11383,687,53480,Netbanking,Completed,4.0
BKG00713,2024-10-22,CUST4395,Customer_814,31,Male,Hyderabad,One-way,Hyderabad,Shimla,2024-11-04,,3,Offline,SaiRam Travels,Budget,7904,1443,19383,UPI,Completed,3.0
BKG00714,2024-12-02,CUST3024,Customer_2818,30,Male,Chennai,Round-trip,Chennai,Ooty,2025-01-23,2025-01-26,4,Offline,Sangitam Travels,Luxury,14458,473,55940,Card,Completed,3.0
BKG00715,2025-03-14,CUST9418,Customer_3516,29,Male,Mumbai,Package,Mumbai,Kerala,2025-04-07,2025-04-13,4,Offline,Wagh Tours,Budget,13878,1036,51368,Card,Completed,5.0
BKG00716,2024-09-24,CUST2548,Customer_1144,27,Male,Ahmedabad,One-way,Ahmedabad,Goa,2024-10-27,,1,Offline,SaiRam Travels,Budget,8183,1359,6824,Netbanking,Completed,3.0
BKG00717,2024-09-15,CUST4959,Customer_517,43,Female,Delhi,Package,Delhi,Agra,2024-09-26,2024-10-03,5,Agent,Wagh Tours,Luxury,12121,1139,54910,Cash,Completed,3.0
BKG00718,2024-08-24,CUST5934,Customer_4077,19,Female,Bangalore,One-way,Bangalore,Ooty,2024-08-30,,1,Offline,Sangitam Travels,Budget,12686,415,12271,Netbanking,Completed,2.0
BKG00719,2025-03-09,CUST7539,Customer_2759,56,Male,Ahmedabad,Package,Ahmedabad,Kerala,2025-03-26,2025-04-01,3,Agent,Wagh Tours,None,12565,1114,34353,Card,Completed,2.0
BKG00720,2024-08-01,CUST2875,Customer_3407,46,Male,Delhi,Round-trip,Delhi,Agra,2024-08-09,2024-08-15,1,Offline,Wagh Tours,Premium,7408,1262,6146,Cash,Completed,2.0
BKG00721,2024-06-14,CUST8645,Customer_3827,48,Female,Ahmedabad,One-way,Ahmedabad,Rishikesh,2024-06-24,,2,Online,Wagh Tours,Budget,4735,1323,6824,Cash,Completed,1.0
BKG00722,2024-01-16,CUST1821,Customer_163,51,Female,Ahmedabad,Round-trip,Ahmedabad,Shimla,2024-02-13,2024-02-16,5,Offline,Sangitam Travels,Budget,12920,1487,57165,Netbanking,Completed,4.0
BKG00723,2024-06-29,CUST3790,Customer_2708,41,Male,Chennai,Package,Chennai,Ooty,2024-07-26,2024-08-02,2,Online,BlueSky Travels,None,8636,922,15428,Netbanking,Completed,2.0
BKG00724,2024-02-16,CUST1564,Customer_3259,55,Female,Bangalore,One-way,Bangalore,Agra,2024-02-21,,4,Agent,Sangitam Travels,None,8881,223,34632,Netbanking,Completed,3.0
BKG00725,2025-01-27,CUST8743,Customer_349,56,Male,Chennai,Package,Chennai,Jaipur,2025-01-31,2025-02-07,3,Agent,Wagh Tours,None,8207,28,24537,Cash,Cancelled,
BKG00726,2024-04-06,CUST2893,Customer_3041,38,Male,Delhi,Package,Delhi,Manali,2024-05-15,2024-05-23,2,Agent,Wagh Tours,Budget,6042,1134,9816,Netbanking,Completed,1.0
BKG00727,2025-03-22,CUST3658,Customer_3363,48,Female,Mumbai,One-way,Mumbai,Rishikesh,2025-04-19,,1,Offline,Wagh Tours,Budget,14568,1066,13502,UPI,Completed,3.0
BKG00728,2024-07-09,CUST2074,Customer_3970,35,Female,Chennai,Package,Chennai,Rishikesh,2024-08-22,2024-08-28,2,Agent,SaiRam Travels,Budget,10772,776,19992,Card,Completed,4.0
BKG00729,2024-08-17,CUST5284,Customer_3186,29,Male,Pune,Package,Pune,Shimla,2024-09-22,2024-09-29,5,Online,Wagh Tours,Luxury,2048,837,6055,Netbanking,Cancelled,
BKG00730,2025-01-21,CUST1969,Customer_3461,63,Female,Bangalore,Package,Bangalore,Jaipur,2025-02-16,2025-02-22,5,Offline,BlueSky Travels,Luxury,5052,1369,18415,Netbanking,Completed,4.0
BKG00731,2024-01-26,CUST5366,Customer_123,33,Female,Mumbai,One-way,Mumbai,Agra,2024-01-27,,5,Agent,Wagh Tours,Premium,10450,947,47515,Cash,Completed,5.0
BKG00732,2025-01-10,CUST9399,Customer_3383,60,Male,Chennai,One-way,Chennai,Ooty,2025-01-31,,2,Online,BlueSky Travels,Budget,2437,154,4566,Cash,Completed,2.0
BKG00733,2024-11-13,CUST9186,Customer_4454,63,Male,Bangalore,Package,Bangalore,Darjeeling,2024-12-08,2024-12-12,1,Agent,Wagh Tours,Luxury,14916,1222,13694,Netbanking,Completed,5.0
BKG00734,2024-07-18,CUST2982,Customer_1472,37,Female,Kolkata,Package,Kolkata,Darjeeling,2024-07-26,2024-07-29,2,Online,Sangitam Travels,None,2604,1294,2620,Card,Completed,2.0
BKG00735,2024-10-11,CUST5597,Customer_3876,37,Male,Kolkata,Round-trip,Kolkata,Udaipur,2024-11-25,2024-12-02,5,Online,BlueSky Travels,Premium,2838,1430,7040,Card,Completed,5.0
BKG00736,2024-12-01,CUST5709,Customer_4508,55,Male,Mumbai,One-way,Mumbai,Goa,2025-01-01,,5,Agent,Wagh Tours,None,12464,1096,56840,Card,Completed,3.0
BKG00737,2024-08-03,CUST4673,Customer_1565,60,Male,Delhi,Round-trip,Delhi,Darjeeling,2024-08-31,2024-09-05,5,Agent,Wagh Tours,Premium,13652,553,65495,Netbanking,Completed,4.0
BKG00738,2024-12-26,CUST1282,Customer_1082,63,Female,Ahmedabad,Round-trip,Ahmedabad,Darjeeling,2024-12-28,2024-12-30,1,Online,Sangitam Travels,None,4970,1152,3818,UPI,Completed,2.0
BKG00739,2025-03-11,CUST5760,Customer_1718,20,Female,Bangalore,Round-trip,Bangalore,Ooty,2025-03-17,2025-03-23,2,Offline,BlueSky Travels,Budget,13589,564,26050,UPI,Completed,2.0
BKG00740,2024-03-22,CUST4670,Customer_1026,29,Female,Chennai,Package,Chennai,Manali,2024-04-13,2024-04-19,4,Offline,SaiRam Travels,Premium,6631,1391,20960,Cash,Completed,1.0
BKG00741,2024-07-27,CUST7906,Customer_4724,62,Female,Mumbai,Package,Mumbai,Ooty,2024-08-26,2024-08-28,3,Online,Sangitam Travels,None,6141,822,15957,UPI,Completed,4.0
BKG00742,2024-10-27,CUST9089,Customer_2893,18,Female,Pune,Package,Pune,Udaipur,2024-11-20,2024-11-28,2,Online,Wagh Tours,None,5618,539,10158,Netbanking,Completed,3.0
BKG00743,2024-08-30,CUST2294,Customer_4066,28,Female,Kolkata,Round-trip,Kolkata,Udaipur,2024-08-31,2024-09-08,2,Offline,Sangitam Travels,Budget,14402,1322,26160,Cash,Cancelled,
BKG00744,2025-01-31,CUST3441,Customer_1099,35,Female,Pune,Package,Pune,Rishikesh,2025-03-06,2025-03-14,1,Online,SaiRam Travels,Luxury,13241,177,13064,UPI,Completed,3.0
BKG00745,2024-02-08,CUST4787,Customer_2097,43,Female,Ahmedabad,One-way,Ahmedabad,Manali,2024-03-12,,5,Agent,SaiRam Travels,Luxury,2175,1025,5750,Cash,Cancelled,
BKG00746,2025-02-19,CUST2667,Customer_4372,53,Male,Hyderabad,Round-trip,Hyderabad,Kerala,2025-03-23,2025-03-28,5,Online,SaiRam Travels,Premium,5072,1211,19305,Card,Completed,4.0
BKG00747,2025-03-14,CUST2752,Customer_1616,36,Female,Chennai,Round-trip,Chennai,Shimla,2025-03-15,2025-03-21,3,Agent,Sangitam Travels,None,13797,618,39537,Card,Completed,5.0
BKG00748,2024-06-29,CUST6795,Customer_2116,53,Male,Chennai,One-way,Chennai,Manali,2024-08-20,,5,Agent,Sangitam Travels,None,9633,433,46000,Netbanking,Completed,2.0
BKG00749,2024-01-22,CUST3113,Customer_1045,53,Female,Bangalore,Package,Bangalore,Rishikesh,2024-03-06,2024-03-14,5,Agent,Sangitam Travels,Premium,6917,601,31580,Cash,Completed,4.0
BKG00750,2024-06-07,CUST6362,Customer_101,19,Male,Hyderabad,One-way,Hyderabad,Manali,2024-07-29,,3,Online,Wagh Tours,None,10032,1122,26730,Netbanking,Completed,2.0
BKG00751,2025-03-10,CUST2537,Customer_755,58,Female,Ahmedabad,One-way,Ahmedabad,Ooty,2025-03-29,,3,Offline,Wagh Tours,None,9396,1411,23955,Cash,Completed,4.0
BKG00752,2024-12-20,CUST9697,Customer_1130,49,Male,Kolkata,Round-trip,Kolkata,Goa,2024-12-30,2025-01-03,1,Offline,Wagh Tours,Luxury,10553,1456,9097,UPI,Completed,4.0
BKG00753,2024-05-25,CUST8281,Customer_2510,42,Male,Chennai,Package,Chennai,Darjeeling,2024-06-09,2024-06-16,2,Agent,BlueSky Travels,Luxury,5932,259,11346,Cash,Completed,1.0
BKG00754,2025-03-08,CUST8339,Customer_3303,33,Female,Mumbai,Package,Mumbai,Kerala,2025-03-19,2025-03-26,3,Agent,Wagh Tours,None,6157,873,15852,Card,Completed,5.0
BKG00755,2024-12-27,CUST7713,Customer_4208,42,Male,Chennai,Round-trip,Chennai,Shimla,2025-02-22,2025-03-01,5,Agent,SaiRam Travels,Budget,11078,1485,47965,UPI,Completed,4.0
BKG00756,2024-10-19,CUST5615,Customer_4908,51,Male,Kolkata,Package,Kolkata,Manali,2024-12-02,2024-12-08,5,Online,Wagh Tours,Luxury,11118,556,52810,Card,Cancelled,
BKG00757,2024-02-01,CUST8456,Customer_4675,47,Female,Hyderabad,One-way,Hyderabad,Jaipur,2024-03-22,,4,Online,SaiRam Travels,Budget,11244,642,42408,Card,Completed,5.0
BKG00758,2024-10-12,CUST7041,Customer_4482,20,Male,Mumbai,Package,Mumbai,Manali,2024-11-27,2024-12-02,1,Online,Wagh Tours,Premium,13954,1164,12790,UPI,Cancelled,
BKG00759,2024-06-11,CUST1470,Customer_1417,19,Male,Hyderabad,Round-trip,Hyderabad,Kerala,2024-08-04,2024-08-06,4,Agent,SaiRam Travels,None,8719,30,34756,Cash,Completed,2.0
BKG00760,2024-12-17,CUST6073,Customer_1646,22,Female,Chennai,One-way,Chennai,Kerala,2025-02-13,,2,Online,BlueSky Travels,Budget,3353,767,5172,Netbanking,Cancelled,
BKG00761,2025-01-17,CUST8329,Customer_3143,23,Female,Chennai,Round-trip,Chennai,Goa,2025-03-12,2025-03-20,3,Offline,Sangitam Travels,None,6492,25,19401,UPI,Completed,5.0
BKG00762,2024-07-16,CUST1810,Customer_2236,59,Female,Bangalore,Round-trip,Bangalore,Agra,2024-07-28,2024-07-30,4,Online,Wagh Tours,Budget,14737,522,56860,Card,Completed,2.0
BKG00763,2024-05-25,CUST9788,Customer_2148,57,Female,Bangalore,Package,Bangalore,Agra,2024-07-16,2024-07-23,4,Online,Wagh Tours,Luxury,14565,490,56300,UPI,Completed,4.0
BKG00764,2024-01-30,CUST5920,Customer_2927,26,Male,Mumbai,Package,Mumbai,Manali,2024-03-21,2024-03-26,1,Agent,BlueSky Travels,None,11490,772,10718,UPI,Completed,3.0
BKG00765,2024-08-02,CUST9159,Customer_2074,44,Female,Delhi,One-way,Delhi,Goa,2024-08-21,,2,Agent,Wagh Tours,Luxury,8825,412,16826,Card,Completed,1.0
BKG00766,2024-10-15,CUST9146,Customer_4325,36,Female,Kolkata,One-way,Kolkata,Agra,2024-11-17,,2,Agent,Wagh Tours,None,5935,523,10824,Netbanking,Completed,2.0
BKG00767,2024-08-07,CUST8856,Customer_4229,39,Female,Mumbai,One-way,Mumbai,Ooty,2024-08-22,,5,Online,Wagh Tours,None,13675,672,65015,UPI,Completed,1.0
BKG00768,2024-08-22,CUST9989,Customer_3216,30,Female,Chennai,Round-trip,Chennai,Kerala,2024-09-30,2024-10-02,2,Online,SaiRam Travels,Luxury,11903,752,22302,Cash,Completed,1.0
BKG00769,2024-05-13,CUST1677,Customer_106,41,Male,Ahmedabad,Package,Ahmedabad,Kerala,2024-05-31,2024-06-04,1,Online,Sangitam Travels,Budget,3095,987,2108,Netbanking,Completed,5.0
BKG00770,2024-07-04,CUST7213,Customer_1998,39,Male,Hyderabad,One-way,Hyderabad,Darjeeling,2024-08-27,,2,Agent,BlueSky Travels,None,6006,1122,9768,UPI,Completed,3.0
BKG00771,2024-05-30,CUST1943,Customer_4551,57,Female,Bangalore,One-way,Bangalore,Shimla,2024-07-19,,1,Online,SaiRam Travels,Premium,12892,724,12168,Netbanking,Completed,5.0
BKG00772,2024-07-01,CUST1250,Customer_1545,32,Female,Mumbai,Package,Mumbai,Ooty,2024-08-22,2024-08-25,1,Offline,Wagh Tours,None,10417,1074,9343,UPI,Cancelled,
BKG00773,2024-10-17,CUST3178,Customer_2680,23,Male,Chennai,Round-trip,Chennai,Goa,2024-12-11,2024-12-20,1,Agent,SaiRam Travels,None,7522,322,7200,UPI,Completed,1.0
BKG00774,2025-01-06,CUST6579,Customer_4229,20,Male,Ahmedabad,One-way,Ahmedabad,Ooty,2025-01-17,,1,Agent,Sangitam Travels,Budget,8749,1475,7274,UPI,Completed,3.0
BKG00775,2024-04-01,CUST6694,Customer_2077,35,Male,Ahmedabad,Round-trip,Ahmedabad,Goa,2024-04-13,2024-04-19,1,Agent,SaiRam Travels,Premium,7249,1316,5933,Card,Completed,3.0
BKG00776,2025-02-09,CUST1355,Customer_4235,63,Male,Delhi,Round-trip,Delhi,Goa,2025-03-10,2025-03-14,4,Online,Wagh Tours,Premium,14638,553,56340,UPI,Cancelled,
BKG00777,2024-07-26,CUST6791,Customer_2112,19,Male,Mumbai,Package,Mumbai,Rishikesh,2024-08-19,2024-08-27,2,Agent,Sangitam Travels,Budget,12405,1255,22300,Card,Completed,3.0
BKG00778,2024-11-29,CUST2460,Customer_3986,26,Female,Chennai,Round-trip,Chennai,Darjeeling,2025-01-06,2025-01-14,5,Online,Sangitam Travels,Luxury,3428,282,15730,Card,Cancelled,
BKG00779,2024-07-16,CUST4071,Customer_556,53,Male,Delhi,One-way,Delhi,Udaipur,2024-08-13,,5,Online,BlueSky Travels,Premium,3040,638,12010,Netbanking,Completed,2.0
BKG00780,2024-08-31,CUST1075,Customer_4327,29,Male,Chennai,One-way,Chennai,Ooty,2024-09-02,,5,Offline,Sangitam Travels,Budget,2392,1108,6420,Card,Cancelled,
BKG00781,2024-04-08,CUST6057,Customer_2776,48,Male,Kolkata,One-way,Kolkata,Shimla,2024-05-11,,5,Offline,SaiRam Travels,Budget,8363,30,41665,UPI,Completed,1.0
BKG00782,2024-05-09,CUST5071,Customer_617,44,Male,Mumbai,Round-trip,Mumbai,Agra,2024-06-13,2024-06-16,5,Offline,Wagh Tours,Premium,13796,1081,63575,Card,Completed,5.0
BKG00783,2024-12-06,CUST8422,Customer_4134,37,Male,Hyderabad,Round-trip,Hyderabad,Ooty,2025-01-25,2025-01-27,2,Offline,Sangitam Travels,Premium,11848,927,21842,UPI,Completed,1.0
BKG00784,2024-11-18,CUST1818,Customer_4869,30,Male,Ahmedabad,One-way,Ahmedabad,Agra,2024-12-07,,4,Agent,BlueSky Travels,Luxury,9727,920,35228,Netbanking,Completed,3.0
BKG00785,2024-11-27,CUST3017,Customer_1229,64,Male,Bangalore,One-way,Bangalore,Jaipur,2025-01-20,,3,Agent,SaiRam Travels,Luxury,4868,467,13203,Card,Completed,1.0
BKG00786,2024-07-18,CUST3263,Customer_1970,37,Female,Bangalore,One-way,Bangalore,Kerala,2024-08-03,,2,Online,SaiRam Travels,Premium,9027,331,17392,Netbanking,Completed,2.0
BKG00787,2024-02-08,CUST6720,Customer_942,49,Female,Delhi,Package,Delhi,Shimla,2024-03-03,2024-03-12,4,Online,SaiRam Travels,Luxury,2648,999,6596,Cash,Completed,2.0
BKG00788,2024-03-17,CUST8135,Customer_1010,32,Male,Kolkata,Round-trip,Kolkata,Kerala,2024-04-22,2024-04-24,5,Agent,Wagh Tours,Budget,14501,1231,66350,UPI,Completed,2.0
BKG00789,2024-10-31,CUST5241,Customer_4612,43,Male,Delhi,One-way,Delhi,Shimla,2024-11-05,,4,Offline,SaiRam Travels,Budget,9478,527,35804,Card,Completed,2.0
BKG00790,2024-01-29,CUST9624,Customer_1177,38,Female,Chennai,One-way,Chennai,Darjeeling,2024-02-15,,1,Agent,BlueSky Travels,Premium,13242,185,13057,UPI,Completed,4.0
BKG00791,2024-06-06,CUST6906,Customer_2514,40,Female,Bangalore,One-way,Bangalore,Manali,2024-07-22,,1,Agent,Wagh Tours,Premium,9910,1096,8814,Netbanking,Completed,5.0
BKG00792,2025-03-13,CUST8799,Customer_613,51,Male,Mumbai,Package,Mumbai,Rishikesh,2025-04-02,2025-04-04,4,Offline,SaiRam Travels,None,11033,1225,39232,Card,Completed,3.0
BKG00793,2024-12-12,CUST6519,Customer_445,47,Male,Ahmedabad,Round-trip,Ahmedabad,Shimla,2025-01-30,2025-02-08,3,Offline,Sangitam Travels,None,12255,1447,32424,Card,Completed,3.0
BKG00794,2024-08-28,CUST9106,Customer_2276,34,Female,Hyderabad,Round-trip,Hyderabad,Jaipur,2024-09-29,2024-10-01,3,Online,SaiRam Travels,Budget,12643,1089,34662,Cash,Completed,5.0
BKG00795,2024-11-12,CUST7085,Customer_4199,50,Male,Mumbai,Round-trip,Mumbai,Rishikesh,2025-01-06,2025-01-08,5,Offline,Sangitam Travels,Luxury,3221,812,12045,Card,Completed,5.0
BKG00796,2024-01-26,CUST4253,Customer_3783,63,Female,Delhi,One-way,Delhi,Agra,2024-03-24,,3,Agent,Sangitam Travels,Budget,7086,617,19407,Netbanking,Completed,4.0
BKG00797,2024-09-12,CUST4513,Customer_496,41,Female,Bangalore,Round-trip,Bangalore,Agra,2024-10-27,2024-11-04,3,Offline,BlueSky Travels,Budget,4072,1210,8586,Netbanking,Cancelled,
BKG00798,2024-12-03,CUST4949,Customer_3109,43,Male,Bangalore,Round-trip,Bangalore,Udaipur,2024-12-12,2024-12-17,3,Agent,Sangitam Travels,Premium,6415,915,16500,UPI,Completed,3.0
BKG00799,2025-02-17,CUST3907,Customer_2915,60,Female,Pune,Round-trip,Pune,Goa,2025-02-28,2025-03-08,1,Agent,SaiRam Travels,None,13759,998,12761,Netbanking,Completed,3.0
BKG00800,2025-01-30,CUST1938,Customer_1637,54,Female,Mumbai,Round-trip,Mumbai,Rishikesh,2025-02-14,2025-02-20,2,Online,SaiRam Travels,Budget,5690,1387,8606,Netbanking,Completed,4.0
BKG00801,2025-01-22,CUST9405,Customer_3238,40,Male,Delhi,Round-trip,Delhi,Udaipur,2025-03-22,2025-03-25,3,Online,SaiRam Travels,Budget,6938,923,18045,Netbanking,Completed,3.0
BKG00802,2024-05-15,CUST4345,Customer_2487,31,Female,Delhi,Package,Delhi,Rishikesh,2024-07-08,2024-07-11,3,Agent,SaiRam Travels,None,11096,394,32106,Netbanking,Completed,4.0
BKG00803,2024-11-18,CUST8095,Customer_75,56,Male,Kolkata,Round-trip,Kolkata,Shimla,2024-12-13,2024-12-19,2,Agent,Wagh Tours,Budget,13434,1038,24792,UPI,Completed,5.0
BKG00804,2024-07-06,CUST9563,Customer_4914,40,Female,Chennai,One-way,Chennai,Ooty,2024-07-19,,5,Offline,Wagh Tours,Luxury,11475,845,53150,Card,Completed,1.0
BKG00805,2025-01-05,CUST6538,Customer_4197,38,Male,Chennai,Package,Chennai,Goa,2025-03-04,2025-03-07,1,Agent,BlueSky Travels,Budget,9111,242,8869,UPI,Completed,1.0
